"","cct","cal_new1","N1","cal_new2","N2","cal_new3","N3","PromedioSecundaria","NTotal"
"44677","13DTV0361K",519.034100700827,17,0,16,0,18,173.011366900276,51
"44678","13DTV0363I",383.041239420573,3,0,6,0,3,127.680413140191,12
"44679","13DTV0415Y",519.736940737124,27,0,24,0,17,173.245646912375,68
"44680","13DTV0429A",476.21457026555,26,0,15,0,27,158.738190088517,68
"44681","13DTV0433N",474.061147516424,22,0,21,0,22,158.020382505475,65
"44682","13DTV0501U",434.619532993862,7,0,9,0,7,144.873177664621,23
"44683","13DTV0537I",485.533729553223,4,0,7,0,6,161.844576517741,17
"44684","13DTV0586R",432.664986746652,7,0,10,0,8,144.221662248884,25
"44685","13DTV0588P",515.752385457357,6,0,12,0,8,171.917461819119,26
"44686","13DTV0590D",582.842908859253,16,0,10,0,16,194.280969619751,42
"44687","13DTV0192F",474.763934544155,28,0,30,0,25,158.254644848052,83
"44688","13DTV0222J",528.816640218099,15,0,15,0,11,176.272213406033,41
"44689","13DTV0312B",526.504113333566,14,0,15,0,15,175.501371111189,44
"44690","13DTV0349P",434.756213378906,5,0,8,0,11,144.918737792969,24
"44691","13DTV0457X",448.034441266741,14,0,12,0,13,149.34481375558,39
"44692","13DTV0544S",669.497161865234,8,0,8,0,4,223.165720621745,20
"44693","13DTV0545R",515.299209594727,6,0,10,0,6,171.766403198242,22
"44694","13DTV0546Q",497.110280354818,6,0,4,0,9,165.703426784939,19
"44695","13DTV0578I",464.679268576882,11,0,8,0,12,154.893089525627,31
"44696","13DTV0584T",501.888900756836,6,0,11,0,6,167.296300252279,23
"44697","13DTV0585S",416.370172119141,10,0,11,0,12,138.790057373047,33
"44698","13DTV0587Q",458.619219462077,12,0,11,0,12,152.873073154026,35
"44699","13DTV0706N",628.535900878906,5,0,6,0,7,209.511966959635,18
"44700","13DTV0733K",405.313785328585,17,0,9,0,18,135.104595109528,44
"44701","13DTV0090I",501.957751187411,22,0,20,0,17,167.319250395804,59
"44702","13DTV0102X",535.661225349672,31,0,31,0,26,178.553741783224,88
"44703","13DTV0293D",480.517109462193,14,0,11,0,15,160.172369820731,40
"44704","13DTV0351D",612.614727783203,25,0,17,0,23,204.204909261068,65
"44705","13DTV0384V",445.209798177083,9,0,9,0,13,148.403266059028,31
"44706","13DTV0416X",470.307721819196,14,0,24,0,22,156.769240606399,60
"44707","13DTV0422H",482.657020568848,8,0,11,0,6,160.885673522949,25
"44708","13DTV0505Q",474.170057024275,7,0,5,0,9,158.056685674758,21
"44709","13DTV0506P",464.941014607747,6,0,6,0,6,154.980338202582,18
"44710","13DTV0507O",728.551391601562,8,0,11,0,7,242.850463867188,26
"44711","13DTV0538H",492.963554969201,13,0,10,0,11,164.321184989734,34
"44712","13DTV0539G",492.711139181386,23,0,26,0,19,164.237046393795,68
"44713","13DTV0540W",487.588594135485,19,0,14,0,13,162.529531378495,46
"44714","13DTV0541V",403.464965820312,3,0,1,0,2,134.488321940104,6
"44715","13DTV0624D",506.658660888672,17,0,13,0,14,168.886220296224,44
"44716","13DTV0654Y",510.093326568604,16,0,9,0,7,170.031108856201,32
"44717","13DES0037H",488.904435833681,103,0,82,0,83,162.968145277894,268
"44718","13DES0078H",490.840534410979,57,0,58,0,62,163.613511470326,177
"44719","13DST0016N",466.530689161651,98,0,98,0,104,155.51022972055,300
"44720","13DTV0005V",458.863269382053,18,0,21,0,19,152.954423127351,58
"44721","13DTV0026H",491.931422813266,51,0,57,0,46,163.977140937755,154
"44722","13DTV0167G",554.776972452799,18,0,16,0,21,184.925657484266,55
"44723","13DTV0358X",508.225096203032,21,0,14,0,17,169.408365401011,52
"44724","13DTV0374O",481.685472488403,16,0,14,0,29,160.561824162801,59
"44725","13DTV0399X",491.739512125651,9,0,13,0,19,163.91317070855,41
"44726","13DTV0480Y",477.125651041667,15,0,20,0,16,159.041883680556,51
"44727","13DTV0508N",514.58632405599,15,0,18,0,17,171.52877468533,50
"44728","13DTV0509M",477.949393894361,23,0,21,0,14,159.316464631454,58
"44729","13DTV0610A",516.905163356236,28,0,26,0,25,172.301721118745,79
"44730","13DTV0611Z",620.752583821615,9,0,7,0,10,206.917527940538,26
"44731","13DTV0614X",512.983935038249,12,0,12,0,10,170.99464501275,34
"44732","13DTV0632M",499.811101277669,18,0,11,0,12,166.60370042589,41
"44733","13DTV0702R",483.257368299696,18,0,6,0,6,161.085789433232,30
"44734","13DTV0725B",510.313232421875,6,0,5,0,10,170.104410807292,21
"44735","13DTV0726A",397.962961832682,3,0,2,0,9,132.654320610894,14
"44736","13DTV0748M",498.982816060384,12,0,18,0,20,166.327605353461,50
"44737","13DTV0756V",420.593202718099,15,0,12,0,12,140.197734239366,39
"44738","13DTV0767A",386.771937779018,7,0,6,0,7,128.923979259673,20
"44739","13DTV0034Q",461.064502292209,18,0,15,0,18,153.688167430736,51
"44740","13DTV0040A",484.684468144956,23,0,34,0,26,161.561489381652,83
"44741","13DTV0098A",507.433016967773,20,0,10,0,12,169.144338989258,42
"44742","13DTV0193E",502.936835879371,21,0,22,0,10,167.64561195979,53
"44743","13DTV0223I",537.362531873915,27,0,31,0,22,179.120843957972,80
"44744","13DTV0343V",528.244369506836,8,0,19,0,11,176.081456502279,38
"44745","13DTV0362J",516.838928222656,10,0,6,0,5,172.279642740885,21
"44746","13DTV0522G",479.58659362793,16,0,3,0,4,159.862197875977,23
"44747","13DTV0523F",516.917860921224,15,0,14,0,18,172.305953640408,47
"44748","13DTV0524E",490.413223266602,10,0,9,0,12,163.471074422201,31
"44749","13DTV0536J",495.739220755441,14,0,8,0,10,165.24640691848,32
"44750","13DTV0583U",582.184747314453,10,0,10,0,8,194.061582438151,28
"44751","13DTV0722E",509.268574107777,11,0,5,0,5,169.756191369259,21
"44752","13DTV0257Z",463.237852616744,22,0,26,0,30,154.412617538915,78
"44753","13DTV0427C",532.135675702776,28,0,19,0,14,177.378558567592,61
"44754","13DTV0479I",452.707153320312,26,0,17,0,16,150.902384440104,59
"44755","13DTV0547P",500.924645996094,15,0,13,0,11,166.974881998698,39
"44756","13DTV0548O",475.329750850283,29,0,19,0,32,158.443250283428,80
"44757","13DTV0549N",464.000557793511,18,0,19,0,17,154.666852597837,54
"44758","13DTV0612Z",432.495330810547,10,0,15,0,11,144.165110270182,36
"44759","13DTV0613Y",474.944651285807,6,0,9,0,16,158.314883761936,31
"44760","13DTV0615W",481.673352559408,12,0,11,0,9,160.557784186469,32
"44761","13DTV0616V",456.790208296342,11,0,7,0,17,152.263402765447,35
"44762","13DTV0617U",450.539242831143,11,0,11,0,14,150.179747610381,36
"44763","13DTV0618T",456.884420294511,19,0,22,0,19,152.294806764837,60
"44764","13DTV0641U",539.98722252479,13,0,12,0,13,179.995740841597,38
"44765","13DTV0667B",432.937118530273,24,0,22,0,21,144.312372843424,67
"44766","13DTV0714W",434.54450401893,26,0,29,0,25,144.84816800631,80
"44767","13DTV0715V",466.635196533203,25,0,20,0,25,155.545065511068,70
"44768","13DTV0736H",422.594446818034,6,0,9,0,7,140.864815606011,22
"44769","13DTV0050H",497.431857460424,38,0,37,0,22,165.810619153475,97
"44770","13DTV0382X",590.412158672626,13,0,16,0,5,196.804052890875,34
"44771","13DTV0383W",486.870153012483,23,0,20,0,19,162.290051004161,62
"44772","13DTV0431P",545.604594355044,23,0,17,0,10,181.868198118348,50
"44773","13DTV0449O",508.290979003906,10,0,8,0,7,169.430326334635,25
"44774","13DTV0451C",543.649541754472,38,0,19,0,18,181.216513918157,75
"44775","13DTV0452B",513.722054617746,7,0,14,0,7,171.240684872582,28
"44776","13DTV0530P",507.534539794922,5,0,2,0,4,169.178179931641,11
"44777","13DTV0531O",503.989817301432,15,0,18,0,12,167.996605767144,45
"44778","13DTV0532N",541.807279233579,27,0,18,0,15,180.602426411193,60
"44779","13DTV0650B",447.656406656901,15,0,11,0,11,149.218802218967,37
"44780","13DTV0716U",488.296213785807,3,0,1,0,5,162.765404595269,9
"44781","13DTV0719R",477.52278137207,10,0,11,0,14,159.174260457357,35
"44782","13DTV0731M",605.731855912642,11,0,15,0,9,201.910618637547,35
"44783","13DTV0751Z",475.173719406128,16,0,11,0,13,158.391239802043,40
"44784","13DTV0775J",487.11915757921,9,0,10,0,12,162.373052526403,31
"44785","13DES0001T",497.492896670387,63,0,54,0,57,165.830965556796,174
"44786","13DES0007N",457.178843180339,87,0,76,0,64,152.39294772678,227
"44787","13DES0008M",478.954760655919,283,0,270,0,281,159.651586885306,834
"44788","13DES0023E",458.781012956486,43,0,37,0,40,152.927004318829,120
"44789","13DES0032M",579.530530657087,35,0,24,0,24,193.176843552362,83
"44790","13DES0042T",486.486241149902,20,0,38,0,33,162.162080383301,91
"44791","13DES0086Q",563.783781505766,21,0,22,0,30,187.927927168589,73
"44792","13PES0014B",569.126064300537,16,0,19,0,11,189.708688100179,46
"44793","13PES0112C",557.335764567057,6,0,2,0,3,185.778588189019,11
"44794","13DTV0006U",463.243605840774,21,0,22,0,22,154.414535280258,65
"44795","13DTV0010G",513.182006439605,77,0,66,0,73,171.060668813202,216
"44796","13DTV0109Q",500.514819805439,26,0,23,0,13,166.83827326848,62
"44797","13DTV0194D",462.8943359375,20,0,23,0,22,154.298111979167,65
"44798","13DTV0201X",558.646984100342,8,0,6,0,12,186.215661366781,26
"44799","13DTV0225G",488.040931515577,41,0,44,0,43,162.680310505192,128
"44800","13DTV0241Y",397.177321490119,17,0,36,0,28,132.392440496706,81
"44801","13DTV0242X",554.430448091947,13,0,14,0,20,184.810149363982,47
"44802","13DTV0244V",474.256851632254,35,0,20,0,20,158.085617210751,75
"44803","13DTV0245U",436.671505787334,61,0,45,0,53,145.557168595778,159
"44804","13DTV0247S",439.700311761153,38,0,42,0,54,146.566770587051,134
"44805","13DTV0302V",515.254722595215,12,0,20,0,19,171.751574198405,51
"44806","13DTV0474N",471.779106140137,12,0,19,0,22,157.259702046712,53
"44807","13DTV0475M",433.127351027269,26,0,29,0,30,144.375783675756,85
"44808","13DTV0567C",470.686521831312,19,0,26,0,31,156.895507277104,76
"44809","13DTV0569A",478.452866987749,11,0,5,0,6,159.484288995916,22
"44810","13DTV0601T",522.8538949149,7,0,8,0,12,174.2846316383,27
"44811","13DTV0602S",423.476425973993,19,0,18,0,24,141.158808657998,61
"44812","13DTV0638G",470.390022277832,4,0,7,0,4,156.796674092611,15
"44813","13DTV0664E",472.189561631944,9,0,17,0,11,157.396520543981,37
"44814","13DTV0699U",436.421277999878,16,0,7,0,14,145.473759333293,37
"44815","13DTV0760H",418.689966662177,29,0,23,0,17,139.563322220726,69
"44816","13DTV0770O",513.216644287109,5,0,5,0,8,171.07221476237,18
"44817","13DTV0771N",521.691499498155,18,0,12,0,12,173.897166499385,42
"44818","13DTV0002Y",526.080328369141,20,0,24,0,14,175.36010945638,58
"44819","13DTV0003X",482.267120361328,4,0,1,0,4,160.755706787109,9
"44820","13DTV0071U",457.815011978149,16,0,12,0,18,152.605003992716,46
"44821","13DTV0074R",504.812923431396,8,0,7,0,10,168.270974477132,25
"44822","13DTV0084Y",545.089993286133,20,0,31,0,14,181.696664428711,65
"44823","13DTV0135O",520.805638032801,34,0,26,0,25,173.601879344267,85
"44824","13DTV0158Z",467.3870577131,56,0,40,0,39,155.795685904367,135
"44825","13DTV0159Y",452.557543436686,12,0,17,0,14,150.852514478895,43
"44826","13DTV0168F",520.59105906767,17,0,6,0,11,173.530353022557,34
"44827","13DTV0183Y",476.634094238281,8,0,14,0,13,158.87803141276,35
"44828","13DTV0311C",560.151441400701,44,0,45,0,35,186.717147133567,124
"44829","13DTV0323H",420.550338745117,8,0,9,0,12,140.183446248372,29
"44830","13DTV0499W",498.309675428602,18,0,20,0,20,166.103225142867,58
"44831","13DTV0500V",504.674674072266,25,0,21,0,22,168.224891357422,68
"44832","13DTV0648N",562.781446184431,7,0,9,0,15,187.59381539481,31
"44833","13DTV0684S",508.811145019531,10,0,8,0,6,169.60371500651,24
"44834","13DTV0728Z",481.320715332031,5,0,5,0,9,160.44023844401,19
"44835","13DTV0759S",470.336419677734,10,0,11,0,18,156.778806559245,39
"44836","13DTV0773L",561.615808105469,15,0,22,0,15,187.20526936849,52
"44837","13DTV0033R",549.872267659505,15,0,15,0,17,183.290755886502,47
"44838","13DTV0041Z",556.02104695638,12,0,12,0,11,185.34034898546,35
"44839","13DTV0087V",484.490995407104,32,0,49,0,44,161.496998469035,125
"44840","13DTV0091H",615.652379353841,6,0,6,0,7,205.217459784614,19
"44841","13DTV0248R",479.40922328404,14,0,5,0,7,159.803074428013,26
"44842","13DTV0330R",493.667062932795,22,0,16,0,16,164.555687644265,54
"44843","13DTV0345T",572.625640869141,18,0,23,0,21,190.875213623047,62
"44844","13DTV0346S",467.90941292899,14,0,16,0,13,155.969804309663,43
"44845","13DTV0375N",640.492940266927,12,0,8,0,14,213.497646755642,34
"44846","13DTV0442V",569.615797563033,11,0,10,0,12,189.871932521011,33
"44847","13DTV0477K",539.984952059659,33,0,34,0,34,179.994984019886,101
"44848","13DTV0525D",414.84560139974,9,0,9,0,16,138.281867133247,34
"44849","13DTV0533M",622.641519546509,16,0,15,0,10,207.54717318217,41
"44850","13DTV0535K",385.759555053711,10,0,14,0,13,128.586518351237,37
"44851","13DTV0662G",475.584759521484,5,0,9,0,5,158.528253173828,19
"44852","13DTV0732L",402.530731201172,6,0,5,0,8,134.176910400391,19
"44853","13DTV0045W",496.123692830404,12,0,16,0,10,165.374564276801,38
"44854","13DTV0056B",509.024415757921,18,0,16,0,29,169.67480525264,63
"44855","13DTV0195C",535.880303016076,26,0,26,0,27,178.626767672025,79
"44856","13DTV0203V",533.646115389737,11,0,6,0,5,177.882038463246,22
"44857","13DTV0303U",555.55369640532,21,0,12,0,20,185.18456546844,53
"44858","13DTV0306R",529.81770324707,6,0,7,0,6,176.605901082357,19
"44859","13DTV0317X",486.703420003255,21,0,18,0,27,162.234473334418,66
"44860","13DTV0379J",469.503883870443,15,0,12,0,15,156.501294623481,42
"44861","13DTV0414Z",491.011840820312,7,0,8,0,7,163.670613606771,22
"44862","13DTV0497Y",453.881828308105,4,0,5,0,10,151.293942769368,19
"44863","13DTV0526C",487.557079315186,8,0,6,0,10,162.519026438395,24
"44864","13DTV0528A",499.15283203125,5,0,4,0,1,166.38427734375,10
"44865","13DTV0779F",391.620819091797,9,0,9,0,6,130.540273030599,24
"44866","13DTV0039L",550.870305379232,12,0,12,0,17,183.623435126411,41
"44867","13DTV0047U",471.129081217448,15,0,10,0,14,157.043027072483,39
"44868","13DTV0062M",553.104136499865,29,0,23,0,25,184.368045499955,77
"44869","13DTV0110F",539.044218444824,20,0,17,0,20,179.681406148275,57
"44870","13DTV0121L",494.366554953835,11,0,11,0,14,164.788851651278,36
"44871","13DTV0196B",517.728274875217,36,0,24,0,29,172.576091625072,89
"44872","13DTV0235N",478.873861139471,22,0,20,0,17,159.624620379824,59
"44873","13DTV0237L",560.264780680339,18,0,23,0,23,186.754926893446,64
"44874","13DTV0238K",472.813446044922,13,0,13,0,16,157.604482014974,42
"44875","13DTV0394B",512.370539347331,6,0,1,0,5,170.790179782444,12
"44876","13DTV0455Z",521.93726348877,8,0,14,0,15,173.97908782959,37
"44877","13DTV0511A",438.759735107422,7,0,7,0,8,146.253245035807,22
"44878","13DTV0527B",455.611297607422,3,0,4,0,3,151.870432535807,10
"44879","13DTV0534L",563.398559570312,10,0,12,0,10,187.799519856771,32
"44880","13DTV0565E",471.648538028493,17,0,6,0,5,157.216179342831,28
"44881","13DTV0566D",436.018798828125,13,0,9,0,9,145.339599609375,31
"44882","13DTV0589O",492.166920979818,12,0,10,0,10,164.055640326606,32
"44883","13DTV0625C",466.352015904018,14,0,11,0,9,155.450671968006,34
"44884","13DTV0652Z",448.659108479818,3,0,4,0,4,149.553036159939,11
"44885","13DTV0747N",545.875556945801,8,0,7,0,6,181.958518981934,21
"44886","13DTV0065J",713.760108254173,22,0,0,0,14,237.920036084724,36
"44887","13DTV0066I",481.960995144314,9,0,0,0,10,160.653665048105,19
"44888","13DTV0068G",559.234356350369,18,0,33,0,27,186.41145211679,78
"44889","13DTV0114B",664.892755126953,10,0,14,0,20,221.630918375651,44
"44890","13DTV0131S",418.210698445638,6,0,10,0,11,139.403566148546,27
"44891","13DTV0197A",481.115814208984,6,0,6,0,5,160.371938069661,17
"44892","13DTV0249Q",445.782508263221,13,0,16,0,11,148.594169421074,40
"44893","13DTV0280Z",486.227802276611,8,0,4,0,7,162.075934092204,19
"44894","13DTV0338J",525.153310511234,137,0,114,0,101,175.051103503745,352
"44895","13DTV0344U",530.38758632115,7,0,5,0,7,176.79586210705,19
"44896","13DTV0354A",581.060473898183,23,0,13,0,12,193.686824632728,48
"44897","13DTV0401V",482.065340788468,23,0,22,0,18,160.688446929489,63
"44898","13DTV0459V",463.374507359096,7,0,9,0,8,154.458169119699,24
"44899","13DTV0478J",549.260928344727,10,0,10,0,13,183.086976114909,33
"44900","13DTV0576K",513.747420367073,17,0,6,0,8,171.249140122358,31
"44901","13DTV0620H",404.008041908001,29,0,14,0,17,134.669347302667,60
"44902","13DTV0647O",589.451952253069,14,0,6,0,16,196.483984084356,36
"44903","13DTV0649M",497.749119808799,19,0,28,0,21,165.9163732696,68
"44904","13DTV0694Z",585.983604431152,28,0,22,0,13,195.327868143717,63
"44905","13DTV0717T",510.957948684692,16,0,16,0,11,170.319316228231,43
"44906","13DTV0718S",364.4091796875,7,0,10,0,6,121.4697265625,23
"44907","13DTV0730N",401.768471854074,7,0,9,0,12,133.922823951358,28
"44908","13DTV0746O",486.725110222312,17,0,15,0,19,162.241703407437,51
"44909","13DTV0754X",426.34092930385,14,0,14,0,12,142.113643101283,40
"44910","13DTV0782T",429.984368896484,10,0,13,0,11,143.328122965495,34
"44911","13DES0015W",529.517697258715,530,0,511,0,500,176.505899086238,1541
"44912","13DES0084S",464.738530912853,210,0,208,0,211,154.912843637618,629
"44913","13DES0092A",503.044992633422,317,0,304,0,304,167.681664211141,925
"44914","13DES0102R",482.127364434136,90,0,77,0,70,160.709121478045,237
"44915","13DES0106N",493.459526189168,240,0,265,0,261,164.486508729723,766
"44916","13DES0108L",449.576696468305,79,0,89,0,62,149.858898822768,230
"44917","13DES0112Y",545.199086156385,87,0,81,0,82,181.733028718795,250
"44918","13DES0115V",474.870033993083,314,0,266,0,229,158.290011331028,809
"44919","13DES0118S",510.105075306363,288,0,183,0,164,170.035025102121,635
"44920","13DES0049M",482.678941345215,80,0,78,0,51,160.892980448405,209
"44921","13DES0050B",504.14205040122,212,0,213,0,214,168.04735013374,639
"44922","13DES0054Y",464.872405327691,45,0,29,0,29,154.957468442564,103
"44923","13DES0070P",515.78243153566,314,0,342,0,310,171.927477178553,966
"44924","13DES0087P",485.765012468611,42,0,59,0,52,161.92167082287,153
"44925","13DES0101S",454.393523931503,128,0,133,0,126,151.464507977168,387
"44926","13DES0103Q",485.297267069343,262,0,216,0,225,161.765755689781,703
"44927","13DES0107M",488.274269104004,120,0,168,0,169,162.758089701335,457
"44928","13DES0113X",466.985628836496,35,0,41,0,36,155.661876278832,112
"44929","13DES0116U",485.921756142064,38,0,40,0,45,161.973918714021,123
"44930","13DES0038G",454.598719855247,203,0,205,0,178,151.532906618416,586
"44931","13DES0063F",491.510284843795,436,0,388,0,419,163.836761614598,1243
"44932","13DES0076J",493.045580235923,164,0,167,0,150,164.348526745308,481
"44933","13DES0080W",442.818261007661,103,0,119,0,121,147.606087002554,343
"44934","13DES0094Z",595.433338306568,27,0,29,0,42,198.477779435523,98
"44935","13DES0018T",472.780960851436,417,0,491,0,425,157.593653617145,1333
"44936","13DES0043S",484.993700706353,236,0,202,0,182,161.664566902118,620
"44937","13DES0012Z",469.150880850045,157,0,145,0,137,156.383626950015,439
"44938","13DES0014X",526.705755205774,477,0,425,0,426,175.568585068591,1328
"44939","13DES0082U",492.577999192841,147,0,166,0,169,164.192666397614,482
"44940","13DES0011Z",523.064206336155,242,0,262,0,234,174.354735445385,738
"44941","13DES0024D",484.618851261435,193,0,204,0,226,161.539617087145,623
"44942","13DES0028Z",502.979233209599,181,0,141,0,164,167.6597444032,486
"44943","13DES0030O",488.575708871864,332,0,296,0,324,162.858569623955,952
"44944","13DES0095Y",489.857058138461,37,0,31,0,28,163.285686046154,96
"44945","13DES0114W",539.702110407903,65,0,80,0,59,179.900703469301,204
