"","cct","promedioEsp","promedioMat","promedioGeneral"
"3951","14DCT0025T2",563.89,498.94,531.415
"3952","14DCT0209Z1",578.49,575.27,576.88
"3953","14DCT0209Z2",492.82,444.06,468.44
"3954","14DCT0209Z12",439.16,313.34,376.25
"3955","14DCT0241I1",579.28,497.22,538.25
"3956","14DCT0241I2",536.19,404.44,470.315
"3957","14DCT0243G1",524.51,455.45,489.98
"3958","14DCT0243G2",473.01,387.73,430.37
"3959","14DCT0244F1",574.34,476.1,525.22
"3960","14DCT0244F2",516.68,416.01,466.345
"3961","14DCT0262V1",510.72,371.35,441.035
"3962","14DCT0262V2",477.47,296.1,386.785
"3963","14DCT0269O1",532.3,465.27,498.785
"3964","14DCT0269O2",472.92,370.08,421.5
"3965","14DCT0270D1",549.26,419.37,484.315
"3966","14DCT0271C1",560.73,497.89,529.31
"3967","14DCT0272B1",551.44,481.67,516.555
"3968","14DCT0273A1",518.78,424.16,471.47
"3969","14DCT0273A2",429.51,340,384.755
"3970","14DCT0274Z1",456.3,370.51,413.405
"3971","14DNT0001P1",611.01,626.16,618.585
"3972","14DNT0002O1",582.78,528.83,555.805
"3973","14DNT0002O2",575.37,540.96,558.165
"3974","14DPT0001N1",528.41,416.21,472.31
"3975","14DPT0001N2",473.9,338.17,406.035
"3976","14DPT0002M1",461.43,371.1,416.265
"3977","14DPT0002M2",504.28,362.69,433.485
"3978","14DPT0003L1",560.54,572.61,566.575
"3979","14DPT0004K1",555.88,461.16,508.52
"3980","14DPT0004K2",440.66,345.28,392.97
"3981","14DPT0005J2",536.71,447.89,492.3
"3982","14DPT0006I11",491,357.73,424.365
"3983","14DPT0006I2",516.78,394.27,455.525
"3984","14DPT0007H1",481.38,406.41,443.895
"3985","14DPT0007H2",389.6,331.12,360.36
"3986","14DPT0008G2",445.25,312.62,378.935
"3987","14DPT0009F1",583.72,455.39,519.555
"3988","14DPT0009F2",464.98,310.46,387.72
"3989","14DPT0010V1",545.75,409.94,477.845
"3990","14DPT0010V2",448.95,352.27,400.61
"3991","14DPT0011U1",535.6,464.7,500.15
"3992","14DPT0011U2",523.14,432.47,477.805
"3993","14DPT0012T1",589.39,465.22,527.305
"3994","14DPT0012T2",567.27,446.54,506.905
"3995","14DPT0013S1",523.2,419.36,471.28
"3996","14DPT0014R1",438.99,361.31,400.15
"3997","14DPT0015Q1",565.78,430.98,498.38
"3998","14DPT0015Q11",333.33,378,355.665
"3999","14DPT0015Q2",506.56,343.73,425.145
"4000","14DPT0016P1",523.91,383.01,453.46
"4001","14DPT0017O1",503.83,377.94,440.885
"4002","14DTA0019K1",572.12,481.72,526.92
"4003","14DTA0019K21",545.26,443.38,494.32
"4004","14DTA0031F1",572.2,538.34,555.27
"4005","14DTA0031F11",466.85,354,410.425
"4006","14DTA0032E1",588.46,550.98,569.72
"4007","14DTA0106F1",524.58,486.86,505.72
"4008","14DTA0108D1",566.06,524.94,545.5
"4009","14DTA0226S1",438.52,325.35,381.935
"4010","14DTA0227R1",585.46,507.48,546.47
"4011","14DTA0228Q1",524.47,373.16,448.815
"4012","14DTA0229P1",565.18,504.93,535.055
"4013","14DTA0230E1",433.4,333.42,383.41
"4014","14ECB0001T1",457.51,314.84,386.175
"4015","14ECB0001T2",472.55,365.01,418.78
"4016","14ECB0002S1",497.75,353.68,425.715
"4017","14ECB0002S2",483.74,368.4,426.07
"4018","14ECB0003R1",514.69,425.15,469.92
"4019","14ECB0003R2",490.54,348.27,419.405
"4020","14ECB0004Q1",480.3,397.6,438.95
"4021","14ECB0005P1",474.23,385.75,429.99
"4022","14ECB0005P2",493.29,345.35,419.32
"4023","14ECB0006O1",481.34,343.11,412.225
"4024","14ECB0006O2",484.89,313.12,399.005
"4025","14ECB0007N1",507.91,368.17,438.04
"4026","14ECB0007N2",504.68,331.92,418.3
"4027","14ECB0008M1",487.62,337.62,412.62
"4028","14ECB0008M2",469.38,346.29,407.835
"4029","14ECB0009L1",504.58,383.81,444.195
"4030","14ECB0009L2",540.15,413.45,476.8
"4031","14ECB0010A1",546.2,386.01,466.105
"4032","14ECB0010A2",416.39,364.6,390.495
"4033","14ECB0011Z1",574.35,455.8,515.075
"4034","14ECB0011Z2",463.32,396.65,429.985
"4035","14ECB0012Z1",424.24,327.78,376.01
"4036","14ECB0012Z2",507.67,385.09,446.38
"4037","14ECB0014X1",529.92,333.47,431.695
"4038","14ECB0014X2",458.44,491.84,475.14
"4039","14ECB0015W1",553.92,400.17,477.045
"4040","14ECB0016V1",533.48,363.8,448.64
"4041","14EMS0001Z2",474.21,416.45,445.33
"4042","14EMS0002Z2",443.79,333.43,388.61
"4043","14EMS0003Y2",572.08,410.74,491.41
"4044","14EMS0004X1",537.36,343.28,440.32
"4045","14EMS0005W2",557.45,413.47,485.46
"4046","14EMS0006V1",546.8,400.17,473.485
"4047","14EMS0006V22",537.87,449.03,493.45
"4048","14EMS0007U2",552.22,429.26,490.74
"4049","14EMS0008T11",373.5,200,286.75
"4050","14EMS0008T2",538.65,415.54,477.095
"4051","14EMS0008T12",543.07,276.29,409.68
"4052","14EMS0009S1",502.38,391.28,446.83
"4053","14EMS0010H2",529.3,471.02,500.16
"4054","14EMS0011G2",471.23,380.19,425.71
"4055","14EMS0011G12",533.46,295.36,414.41
"4056","14EMS0012F2",504.14,328.16,416.15
"4057","14EMS0013E2",440.16,456.14,448.15
"4058","14EMS0014D2",477.08,436.08,456.58
"4059","14EMS0015C2",491.52,372.96,432.24
"4060","14EMS0016B2",628.18,586.11,607.145
"4061","14EMS0017A2",549.1,388.37,468.735
"4062","14EMS0018Z2",554.15,462.26,508.205
"4063","14EMS0020O2",336.87,275.31,306.09
"4064","14EMS0021N2",568.12,498.82,533.47
"4065","14EMS0022M2",428.21,294.82,361.515
"4066","14EMS0023L2",548.83,425.78,487.305
"4067","14EMS0024K2",589.42,376.16,482.79
"4068","14EMS0025J2",545.79,395.2,470.495
"4069","14EMS0026I2",546.3,457.54,501.92
"4070","14EMS0027H2",461.19,347.5,404.345
"4071","14EMS0028G1",607.96,545.25,576.605
"4072","14EMS0029F1",540.94,363.11,452.025
"4073","14EMS0030V1",539.5,442.55,491.025
"4074","14EMS0031U1",538.62,456.62,497.62
"4075","14EMS0032T1",550.97,516.03,533.5
"4076","14EMS0033S1",442.55,366.8,404.675
"4077","14EMS0034R1",606.75,620.1,613.425
"4078","14EMS0035Q1",562.04,447.75,504.895
"4079","14EMS0036P1",555.67,333.5,444.585
"4080","14EMS0037O2",518.79,427.74,473.265
"4081","14EMS0038N2",486.77,313.45,400.11
"4082","14EMS0039M2",311.17,339.04,325.105
"4083","14EMS0040B2",543.44,363.45,453.445
"4084","14EMS0041A2",484,423.85,453.925
"4085","14EMS0042Z2",563.68,454.77,509.225
"4086","14EMS0043Z2",466.82,248.55,357.685
"4087","14EMS0044Y2",479.36,373.76,426.56
"4088","14EMS0045X2",508,415.88,461.94
"4089","14EMS0046W1",600.05,431.74,515.895
"4090","14EMS0047V2",505.17,398.16,451.665
"4091","14EMS0048U2",400.11,278.86,339.485
"4092","14EMS0049T2",480.84,284.32,382.58
"4093","14EMS0050I2",520.12,376.2,448.16
"4094","14EMS0051H2",200,200,200
"4095","14EMS0052G2",571.54,390.64,481.09
"4096","14EMS0053F2",521.65,364.85,443.25
"4097","14EMS0054E2",558.44,358.5,458.47
"4098","14EMS0055D2",555.67,377.92,466.795
"4099","14EMS0056C2",497.54,343.73,420.635
"4100","14EMS0057B2",574.69,492.29,533.49
"4101","14EMS0059Z2",600.1,433.48,516.79
"4102","14EMS0063M2",563.73,297.14,430.435
"4103","14ETC0001I1",563.06,459.45,511.255
"4104","14ETC0001I2",498.5,400.15,449.325
"4105","14ETC0002H1",516,409.28,462.64
"4106","14ETC0002H2",505.2,437.83,471.515
"4107","14ETC0003G1",541.47,437.52,489.495
"4108","14ETC0003G11",517.36,446.15,481.755
"4109","14ETC0003G2",516.02,408.11,462.065
"4110","14ETC0004F1",553.65,485,519.325
"4111","14ETC0004F2",589.81,436.04,512.925
"4112","14ETC0004F12",549.33,416,482.665
"4113","14ETC0005E1",510.55,418,464.275
"4114","14ETC0005E2",452.98,323.26,388.12
"4115","14ETC0006D1",587.58,454.31,520.945
"4116","14ETC0006D12",600,581.07,590.535
"4117","14ETC0006D22",536.92,386.13,461.525
"4118","14ETC0007C1",548.86,443.82,496.34
"4119","14ETC0007C2",449.04,331.5,390.27
"4120","14ETC0008B1",582.72,524.82,553.77
"4121","14ETC0008B2",513.87,400.12,456.995
"4122","14ETC0008B12",623.24,547.93,585.585
"4123","14ETC0009A1",532.08,374.3,453.19
"4124","14ETC0010Q1",575.45,513.87,544.66
"4125","14ETC0010Q21",546.73,431.27,489
"4126","14ETC0010Q2",558.57,447.16,502.865
"4127","14ETC0010Q12",546.75,453.6,500.175
"4128","14ETC0011P1",538.37,466.84,502.605
"4129","14ETC0011P2",530.99,368.01,449.5
"4130","14ETC0011P12",561.93,581.07,571.5
"4131","14ETC0012O1",523.93,420.08,472.005
"4132","14ETC0012O11",506.8,440.15,473.475
"4133","14ETC0012O2",478.91,466.86,472.885
"4134","14ETC0013N1",565.02,459.82,512.42
"4135","14ETC0013N2",531.05,363.07,447.06
"4136","14ETC0014M1",528.89,447.14,488.015
"4137","14ETC0015L1",513.18,403.03,458.105
"4138","14ETC0015L2",475.02,347.84,411.43
"4139","14ETC0016K1",609.56,575.34,592.45
"4140","14ETC0017J1",491.35,368.71,430.03
"4141","14ETC0018I1",504.14,376.2,440.17
"4142","14ETC0018I2",538.56,379.63,459.095
"4143","14ETC0019H1",523.56,414.95,469.255
"4144","14ETC0020X1",496.42,318.63,407.525
"4145","14PBH0010B1",470.66,363.97,417.315
"4146","14PBH0014Y1",526.75,373.5,450.125
"4147","14PBH0015X1",620.58,518.15,569.365
"4148","14PBH0016W1",604.21,480.58,542.395
"4149","14PBH0021H1",625.2,528.66,576.93
"4150","14PBH0024E1",497.18,363.89,430.535
"4151","14PBH0024E2",522.13,336.01,429.07
"4152","14PBH0026C1",493.44,280.08,386.76
"4153","14PBH0031O1",384.34,284.3,334.32
"4154","14PBH0031O2",385.76,317.78,351.77
"4155","14PBH0035K1",492.34,330.62,411.48
"4156","14PBH0035K2",466.83,321.87,394.35
"4157","14PBH0044S1",590.55,514.45,552.5
"4158","14PBH0046Q1",436.28,311.23,373.755
"4159","14PBH0048O1",596.51,477.64,537.075
"4160","14PBH0053Z1",475.53,390.3,432.915
"4161","14PBH0054Z1",425.62,338.32,381.97
"4162","14PBH0055Y1",534.82,464.09,499.455
"4163","14PBH0058V1",600.06,333.44,466.75
"4164","14PBH0059U1",568.33,466.88,517.605
"4165","14PBH0061I1",656.38,607.06,631.72
"4166","14PBH0062H1",579.88,523.42,551.65
"4167","14PBH0064F1",403.09,331.11,367.1
"4168","14PBH0065E1",491,357.7,424.35
"4169","14PBH0067C1",589.81,559.1,574.455
"4170","14PBH0068B1",414.45,269.12,341.785
"4171","14PBH0068B2",450.19,322.33,386.26
"4172","14PBH0069A1",583.42,355.71,469.565
"4173","14PBH0071P1",389.03,311.21,350.12
"4174","14PBH0073N1",491.82,348.05,419.935
"4175","14PBH0073N2",544,396.68,470.34
"4176","14PBH0073N3",447.35,314,380.675
"4177","14PBH0078I2",517.1,330.96,424.03
"4178","14PBH0081W1",600.1,504.23,552.165
"4179","14PBH0085S1",581.07,333.43,457.25
"4180","14PBH0090D2",526.23,421.86,474.045
"4181","14PBH0092B1",439.45,299.26,369.355
"4182","14PBH0097X1",511.22,355.72,433.47
"4183","14PBH0100U2",546.8,342.4,444.6
"4184","14PBH0101T2",512.22,360.73,436.475
"4185","14PBH0107N1",502.52,411.87,457.195
"4186","14PBH0107N2",469.46,365.48,417.47
"4187","14PBH0108M2",501.54,359.58,430.56
"4188","14PBH0110A1",475.73,373.47,424.6
"4189","14PBH0111Z2",573.43,458,515.715
"4190","14PBH0115W2",533.46,316.79,425.125
"4191","14PBH0116V1",513.88,357.03,435.455
"4192","14PBH0124D1",586.21,581.9,584.055
"4193","14PBH0124D11",627.57,623.44,625.505
"4194","14PBH0125C2",500.18,320.15,410.165
"4195","14PBH0127A1",499.36,407.58,453.47
"4196","14PBH0128Z1",586.78,440.18,513.48
"4197","14PBH0133L1",520.1,386.83,453.465
"4198","14PBH0135J2",447.68,276.29,361.985
"4199","14PBH0136I2",477.96,350.12,414.04
"4200","14PBH0136I12",539.45,394.09,466.77
"4201","14PBH0137H1",559.71,386.03,472.87
"4202","14PBH0138G1",520.16,333.44,426.8
"4203","14PBH0141U1",516.81,333.5,425.155
"4204","14PBH0144R1",511.25,378,444.625
"4205","14PBH0145Q1",567.46,472.3,519.88
"4206","14PBH0146P1",533.45,320.1,426.775
"4207","14PBH0148N2",506.42,373.09,439.755
"4208","14PBH0150B1",565,522.97,543.985
"4209","14PBH0151A1",511.14,377.95,444.545
"4210","14PBH0152Z1",453.67,342.2,397.935
"4211","14PBH0156W2",483.47,433.45,458.46
"4212","14PBH0156W12",311.25,289,300.125
"4213","14PBH0159T2",533.43,424.41,478.92
"4214","14PBH0160I1",575.09,400.19,487.64
"4215","14PBH0161H1",476.68,344.99,410.835
"4216","14PBH0161H2",496.47,311.22,403.845
"4217","14PBH0163F1",555.64,430.47,493.055
"4218","14PBH0164E1",577.88,505.72,541.8
"4219","14PBH0166C1",684.06,664.31,674.185
"4220","14PBH0167B1",490.61,404.91,447.76
"4221","14PBH0170P2",466.86,295.29,381.075
"4222","14PBH0171O2",520.1,400.2,460.15
"4223","14PBH0173M1",495.65,376.77,436.21
"4224","14PBH0174L1",595.79,436.81,516.3
"4225","14PBH0176J2",411.25,355.67,383.46
"4226","14PBH0177I1",518.05,405.27,461.66
"4227","14PBH0178H2",541.81,379.31,460.56
"4228","14PBH0181V1",422.37,302.33,362.35
"4229","14PBH0182U1",485.89,291.54,388.715
"4230","14PBH0184S2",511.22,358.22,434.72
"4231","14PBH0186Q1",383.47,304.27,343.87
"4232","14PBH0190C3",400.2,306.8,353.5
"4233","14PBH0191B1",600.09,419.79,509.94
"4234","14PBH0193Z2",373.4,333.5,353.45
"4235","14PBH0194Z1",628.61,457.29,542.95
"4236","14PBH0195Y2",533.43,376.36,454.895
"4237","14PBH0197W2",474.43,352.54,413.485
"4238","14PBH0198V1",513.17,339.26,426.215
"4239","14PBH0199U2",448.4,273.66,361.03
"4240","14PBH0200T1",481.94,321.32,401.63
"4241","14PBH0201S1",367.85,290.4,329.125
"4242","14PBH0202R1",447.74,344.37,396.055
"4243","14PBH0203Q1",454.69,345.59,400.14
"4244","14PBH0204P1",481.56,392.78,437.17
"4245","14PBH0205O1",431.82,295.11,363.465
"4246","14PBH0207M1",432.12,304.12,368.12
"4247","14PBH0208L1",368.08,309.21,338.645
"4248","14PBH0208L2",392.69,333.47,363.08
"4249","14PBH0209K1",396.44,289,342.72
"4250","14PBH0210Z1",612.18,515.23,563.705
"4251","14PBH0211Z1",586.75,373.5,480.125
"4252","14PBH0213X2",466.81,402.65,434.73
"4253","14PBH0215V1",569.35,374.54,471.945
"4254","14PBH0216U1",586.16,472.81,529.485
"4255","14PBH0217T2",612.18,575.86,594.02
"4256","14PBH0218S1",390,264.73,327.365
"4257","14PBH0220G1",613.45,533.55,573.5
"4258","14PBH0222E1",0,467,233.5
"4259","14PBH0226A1",507.88,395,451.44
"4260","14PBH0227Z1",615.79,490.41,553.1
"4261","14PBH0228Z1",575.86,345.64,460.75
"4262","14PBH0229Y1",467,467,467
"4263","14PBH0230N1",482.5,345.22,413.86
"4264","14PBH0231M1",498.72,312.12,405.42
"4265","14PBH0232L1",515.59,376.37,445.98
"4266","14PBH0233K1",453.4,373.5,413.45
"4267","14PBH0235I1",658.61,564.38,611.495
"4268","14PBH0236H1",516.75,283.44,400.095
"4269","14PBH0237G1",469.42,345.65,407.535
"4270","14PBH0239E1",416.77,294.54,355.655
"4271","14PBH0241T1",471.28,244.5,357.89
"4272","14PBH0242S1",438.55,303.82,371.185
"4273","14PBH0242S2",424.3,293.72,359.01
"4274","14PBH0243R1",488,357.73,422.865
"4275","14PBH0243R2",485.93,333.5,409.715
"4276","14PBH0245P1",600.07,485.86,542.965
"4277","14PBH0246O1",620.05,500.23,560.14
"4278","14PBH0250A1",437.17,363.11,400.14
"4279","14PBH0251Z2",466.67,289,377.835
"4280","14PBH0254X1",622.25,489.08,555.665
"4281","14PBH0258T1",504.86,276.29,390.575
"4282","14PBH0259S1",610.35,538.54,574.445
"4283","14PBH0260H2",581,333.43,457.215
"4284","14PBH0261G1",648.98,529.03,589.005
"4285","14PBH0262F1",600.1,360.1,480.1
"4286","14PBH0263E1",551.68,406.18,478.93
"4287","14PBH0266B1",401.96,272.14,337.05
"4288","14PBH0266B2",368.26,298.65,333.455
"4289","14PBH0267A1",566.79,427.94,497.365
"4290","14PBH0268Z1",600.06,483.5,541.78
"4291","14PBH0270O1",473.45,306.8,390.125
"4292","14PBH0272M1",400.08,422.42,411.25
"4293","14PBH0273L1",608.93,529.07,569
"4294","14PBH0275J1",545.55,357.73,451.64
"4295","14PBH0276I1",606.63,551.33,578.98
"4296","14PBH0277H1",566.82,390.61,478.715
"4297","14PBH0278G1",639.57,466.8,553.185
"4298","14PBH0282T1",613.4,413.5,513.45
"4299","14PBH0286P1",546.8,360.2,453.5
"4300","14PBH0287O1",633.38,600.12,616.75
"4301","14PBH0288N2",506,404.12,455.06
"4302","14PBH3001O1",558.38,441.24,499.81
"4303","14PBH3002N1",631.04,612.04,621.54
"4304","14PBH3018O1",677.29,614.13,645.71
"4305","14PBH3028V2",550.12,425.19,487.655
"4306","14PBH3029U1",623.6,537.41,580.505
"4307","14PBH3029U2",600.1,454.1,527.1
"4308","14PBH3031I1",584.2,506.58,545.39
"4309","14PBH3032H1",683.76,631.48,657.62
"4310","14PBH3062B1",591.2,484.63,537.915
"4311","14PBH3064Z1",504.08,424.18,464.13
"4312","14PBH3068W2",423.25,356.67,389.96
"4313","14PBH3107H1",537.9,364.57,451.235
"4314","14PBH3123Z1",620.09,506.81,563.45
"4315","14PBH3129T1",648.56,597.12,622.84
"4316","14PBH3164Z1",600.1,498.02,549.06
"4317","14PBH3176D1",662.3,626.73,644.515
"4318","14PBH3180Q1",591.39,461.03,526.21
"4319","14PBH3180Q2",614.9,548.33,581.615
"4320","14PBH3191W1",586.19,527.91,557.05
"4321","14PBH3203K1",605.43,509.49,557.46
"4322","14PBH3213R1",635.83,605.61,620.72
"4323","14PBH3214Q1",697.09,678.93,688.01
"4324","14PBH3225W1",532.01,421.47,476.74
"4325","14PBH3234D1",586.77,466.8,526.785
"4326","14PBH3258N1",593.07,553.35,573.21
"4327","14PBH3262Z1",572.14,484.74,528.44
"4328","14PBH3262Z2",475.68,377.9,426.79
"4329","14PBH3271H1",587.95,454.68,521.315
"4330","14PBH3290W1",639.61,531,585.305
"4331","14PBH3296Q1",542.96,504.96,523.96
"4332","14PBH3297P1",611.98,478.75,545.365
"4333","14PBH3323X2",644.56,511.33,577.945
"4334","14PBH3325V1",598.16,503.58,550.87
"4335","14PBH3366V1",662.25,610.58,636.415
"4336","14PBH3409C1",642.95,571.59,607.27
"4337","14PBH3429Q1",714.76,672.67,693.715
"4338","14PBH3442K1",618.57,655.68,637.125
"4339","14PBH3455O1",517.55,447.76,482.655
"4340","14PBH3458L1",607.31,499.28,553.295
"4341","14PBH3505F1",604.3,545.13,574.715
"4342","14PBH3506E2",592.14,554.15,573.145
"4343","14PBH3533B2",489.79,439.24,464.515
"4344","14PBH3534A2",542.96,376.36,459.66
"4345","14PBH3538X1",521.55,456.24,488.895
"4346","14PBH3542J1",600.1,476.1,538.1
"4347","14PBH3563W1",609.59,589.56,599.575
"4348","14PBH3622V1",614.11,540.54,577.325
"4349","14PBH3671D1",200,200,200
"4350","14PBH3677Y1",550.43,375.27,462.85
"4351","14PBH3678X1",600.15,400.2,500.175
"4352","14PBH3683I1",623.62,470.74,547.18
"4353","14PBH3685G1",476.2,405.53,440.865
"4354","14PBH9993A2",544.58,466.85,505.715
"4355","14PBH9995A1",582.74,455.2,518.97
"4356","14PBH9996A2",600.12,476.54,538.33
"4357","14PBH9999Z1",655.49,612.46,633.975
"4358","14PCB0002Y1",600.06,550.09,575.075
"4359","14PCB0003X1",483.44,389.06,436.25
"4360","14PCB0004W1",537.83,404.6,471.215
"4361","14PCT0001O1",560.08,326.8,443.44
"4362","14PCT0002N1",531.83,429.24,480.535
"4363","14PCT0004L2",495.09,410.3,452.695
"4364","14PCT0005K1",350.06,258.38,304.22
"4365","14PCT0006J1",563.77,381.91,472.84
"4366","14PCT0010W1",520.13,360.07,440.1
"4367","14PCT0014S1",477.59,355.07,416.33
"4368","14PCT0015R1",569.37,449.74,509.555
"4369","14PCT0018O1",566.75,400.25,483.5
"4370","14PCT0020C1",511.29,322.33,416.81
"4371","14PCT0023Z1",570.5,333.44,451.97
"4372","14PCT0026X1",431.9,327.31,379.605
"4373","14PCT0029U1",581.55,494.59,538.07
"4374","14PCT0033G1",612.23,548.65,580.44
"4375","14PCT0035E1",474.36,361.14,417.75
"4376","14PCT0043N1",536.97,361.55,449.26
"4377","14PCT0044M2",555.67,244.5,400.085
"4378","14PCT0045L2",555.75,333.5,444.625
"4379","14PCT0046K1",563.77,533.43,548.6
"4380","14PCT0049H1",530,361.5,445.75
"4381","14PCT0050X1",295.29,276.29,285.79
"4382","14PCT0051W1",408.44,333.41,370.925
"4383","14PCT0052V1",452,444.67,448.335
"4384","14PCT0053U1",551.23,395.73,473.48
"4385","14PCT0055S1",392.76,321.61,357.185
"4386","14PCT0057Q1",512.94,441.21,477.075
"4387","14PCT0058P1",527.9,311.21,419.555
"4388","14PCT0061C1",453.5,346.8,400.15
"4389","14PCT0065Z1",347.47,333.45,340.46
"4390","14PCT0070K1",562.07,314.39,438.23
"4391","14PCT0072I1",541.94,411.05,476.495
"4392","14PCT0073H1",583.74,478.52,531.13
"4393","14PET0018M1",538.75,303.81,421.28
"4394","14PET0018M2",540.85,333.49,437.17
"4395","14PET0036B2",477.94,339.02,408.48
"4396","14PSU0059O1",388.66,301.04,344.85
"4397","14SBC2137X3",449.07,289,369.035
"4398","14UBH0001F1",608.37,521.25,564.81
"4399","14UBH0001F2",592.22,495.69,543.955
"4400","14UBH0001F3",420.95,358.47,389.71
"4401","14UBH0002E1",564.79,462.65,513.72
"4402","14UBH0002E2",531.56,411.89,471.725
"4403","14UBH0002E3",468.01,344.16,406.085
"4404","14UBH0003D1",536.45,414.8,475.625
"4405","14UBH0003D2",504.39,363.07,433.73
"4406","14UBH0004C1",561.25,441.69,501.47
"4407","14UBH0004C2",532.29,414.97,473.63
"4408","14UBH0005B1",603.27,508.64,555.955
"4409","14UBH0005B2",598.33,464.04,531.185
"4410","14UBH0006A1",537.21,420.75,478.98
"4411","14UBH0006A2",520.97,414.09,467.53
"4412","14UBH0007Z1",577.25,455.73,516.49
"4413","14UBH0007Z2",523.17,415.98,469.575
"4414","14UBH0008Z1",565.06,474.82,519.94
"4415","14UBH0008Z2",564.12,460.64,512.38
"4416","14UBH0009Y1",606.15,521.13,563.64
"4417","14UBH0009Y2",577.47,471.06,524.265
"4418","14UBH0010N1",577.87,523.61,550.74
"4419","14UBH0010N2",497.31,413.8,455.555
"4420","14UBH0011M1",565.83,496.53,531.18
"4421","14UBH0011M2",436.33,381.11,408.72
"4422","14UBH0012L1",555.86,461.98,508.92
"4423","14UBH0012L2",560.48,477.38,518.93
"4424","14UBH0013K1",545.82,499.57,522.695
"4425","14UBH0013K2",559.07,434.93,497
"4426","14UBH0014J1",470.83,420.36,445.595
"4427","14UBH0014J2",519.5,414.13,466.815
"4428","14UBH0014J3",531.14,439.22,485.18
"4429","14UBH0015I1",493.88,405.32,449.6
"4430","14UBH0015I2",445.98,317.82,381.9
"4431","14UBH0015I3",333.45,246.7,290.075
"4432","14UBH0016H1",552.09,401.05,476.57
"4433","14UBH0016H2",493.89,392.25,443.07
"4434","14UBH0017G1",511.61,346.33,428.97
"4435","14UBH0017G2",511.88,402.78,457.33
"4436","14UBH0018F1",507.61,393.35,450.48
"4437","14UBH0018F2",547.51,365.07,456.29
"4438","14UBH0019E1",554.9,441.37,498.135
"4439","14UBH0019E2",395.9,305.09,350.495
"4440","14UBH0020U1",539.28,403.94,471.61
"4441","14UBH0020U2",502.44,386.24,444.34
"4442","14UBH0020U3",546.7,320.1,433.4
"4443","14UBH0021T1",507.65,424.17,465.91
"4444","14UBH0021T2",484.76,405.3,445.03
"4445","14UBH0022S1",562.4,428.59,495.495
"4446","14UBH0022S2",433.15,324.02,378.585
"4447","14UBH0023R1",558.86,449.16,504.01
"4448","14UBH0023R2",552.89,450.17,501.53
"4449","14UBH0024Q1",563.82,416.9,490.36
"4450","14UBH0024Q2",564.9,427.6,496.25
"4451","14UBH0025P1",518.78,384.79,451.785
"4452","14UBH0025P2",490.28,361.9,426.09
"4453","14UBH0026O1",579.68,523.82,551.75
"4454","14UBH0026O2",515.02,417.89,466.455
"4455","14UBH0026O3",442.11,387.85,414.98
"4456","14UBH0027N1",582.9,413.05,497.975
"4457","14UBH0027N2",570.94,441.91,506.425
"4458","14UBH0028M1",542.04,441.76,491.9
"4459","14UBH0028M2",511.69,384.97,448.33
"4460","14UBH0029L1",545.48,462.57,504.025
"4461","14UBH0029L2",508.05,392.97,450.51
"4462","14UBH0030A1",509.42,404.02,456.72
"4463","14UBH0030A2",525.61,429.98,477.795
"4464","14UBH0031Z1",516.82,359.5,438.16
